Article1552,0,98
Article1553,0,1398
Article1554,0,2321
Article1555,0,309
Article1556,0,1896
Article1557,0,993
Article1558,0,1833
Article1559,0,1801
Article1560,1,317
Article1561,0,2838
Article1562,0,1120
Article1563,0,812
Article1564,0,815
Article1565,0,168
Article1566,0,1799
Article1567,1,1525
Article1568,0,719
Article1569,0,200
Article1570,0,736
Article1571,0,2946
Article1572,0,747
Article1573,0,1356
Article1574,0,2798
Article1575,1,1637
Article1576,1,2439
Article1577,0,471
Article1578,0,684
Article1579,0,1856
Article1580,0,32
Article1581,0,2860
Article1582,0,1916
Article1583,0,2320
Article1584,0,702
Article1585,0,1023
Article1586,0,663
Article1587,0,362
Article1588,0,929
Article1589,0,1153
Article1590,0,594
Article1591,0,2218
Article1592,0,414
Article1593,0,984
Article1594,1,965
Article1595,1,2890
Article1596,0,2267
Article1597,0,1707
Article1598,0,1557
Article1599,0,664
Article1600,0,523
Article1601,0,92
Article1602,0,1504
Article1603,0,1771
Article1604,0,2121
Article1605,0,2475
Article1606,0,2096
Article1607,0,2426
Article1608,0,2908
Article1609,0,1926
Article1610,0,678
Article1611,0,147
Article1612,0,121
Article1613,0,1562
Article1614,1,2893
Article1615,0,365
Article1616,0,2529
Article1617,0,451
Article1618,0,1806
Article1619,0,839
Article1620,1,825
Article1621,1,2447
Article1622,0,1624
Article1623,0,1390
Article1624,0,2559
Article1625,0,1898
Article1626,0,1538
Article1627,0,2887
Article1628,0,736
Article1629,0,1535
Article1630,0,1827
Article1631,1,412
Article1632,1,637
Article1633,0,1184
Article1634,0,1419
Article1635,0,691
Article1636,0,1906
Article1637,0,200
Article1638,0,1152
Article1639,0,2678
Article1640,1,2924
Article1641,0,2143
Article1642,0,113
Article1643,0,773
Article1644,0,96
Article1645,0,1934
Article1646,0,2685
Article1647,0,2297
Article1648,0,37
Article1649,0,834
Article1650,0,2665
Article1651,0,955
Article1652,0,2371
Article1653,0,140
Article1654,0,1801
Article1655,0,995
Article1656,0,738
Article1657,0,1563
Article1658,0,853
Article1659,0,1123
Article1660,0,1762
Article1661,0,584
Article1662,0,520
Article1663,0,2893
Article1664,0,2965
Article1665,1,2945
Article1666,0,1346
Article1667,0,2502
Article1668,0,833
Article1669,0,2310
Article1670,0,2751
Article1671,0,1014
Article1672,0,485
Article1673,1,2841
Article1674,0,362
Article1675,0,1100
Article1676,0,1589
Article1677,0,100
Article1678,0,2069
Article1679,0,1999
Article1680,0,1125
Article1681,0,1732
Article1682,0,1436
Article1683,0,1099
Article1684,0,745
Article1685,0,2056
Article1686,0,2936
Article1687,0,1706
Article1688,0,1163
Article1689,0,1104
Article1690,0,640
Article1691,0,2146
Article1692,0,2629
Article1693,0,152
Article1694,0,1504
Article1695,0,25
Article1696,0,2412
Article1697,0,2135
Article1698,0,1026
Article1699,0,1243
Article1700,0,2534
Article1701,0,864
Article1702,0,1962
Article1703,0,1088
Article1704,1,2633
Article1705,0,2489
Article1706,0,223
Article1707,0,2358
Article1708,1,1824
Article1709,0,1607
Article1710,0,665
Article1711,0,2288
Article1712,0,1899
Article1713,0,2114
Article1714,0,2281
Article1715,0,2440
Article1716,0,1276
Article1717,0,1181
Article1718,0,1268
Article1719,0,2198
Article1720,1,1221
Article1721,0,582
Article1722,0,1212
Article1723,0,75
Article1724,0,1821
Article1725,0,2139
Article1726,0,1249
Article1727,1,1389
Article1728,0,97
Article1729,0,1225
Article1730,1,1660
Article1731,0,567
Article1732,0,812
Article1733,0,143
Article1734,0,2427
Article1735,0,1984
Article1736,0,1893
Article1737,0,590
Article1738,0,450
Article1739,0,286
Article1740,0,1454
Article1741,0,2574
Article1742,1,2308
Article1743,0,2420
Article1744,0,2603
Article1745,0,239
Article1746,1,2202
Article1747,1,891
Article1748,0,162
Article1749,0,1630
Article1750,0,1356
Article1751,0,216
Article1752,0,2216
Article1753,0,1096
Article1754,0,132
Article1755,0,2238
Article1756,0,333
Article1757,0,2568
Article1758,0,2728
Article1759,0,972
Article1760,0,1165
Article1761,0,1499
Article1762,0,1296
Article1763,0,2739
Article1764,0,2942
Article1765,0,2643
Article1766,0,1045
Article1767,0,1490
Article1768,0,779
Article1769,0,747
Article1770,1,1768
Article1771,1,893
Article1772,0,571
Article1773,0,2291
Article1774,1,525
Article1775,0,1725
Article1776,0,2343
Article1777,0,815
Article1778,0,1988
Article1779,0,118
Article1780,0,2750
Article1781,0,10
Article1782,0,2483
Article1783,0,2988
Article1784,0,2439
Article1785,0,1326
Article1786,0,2283
Article1787,0,1201
Article1788,0,1947
Article1789,0,2215
Article1790,0,1325
Article1791,0,1868
Article1792,0,1854
Article1793,0,911
Article1794,0,1957
Article1795,0,1381
Article1796,0,2968
Article1797,0,928
Article1798,0,358
Article1799,1,522
Article1800,0,2457
Article1801,0,2557
Article1802,1,1313
Article1803,0,933
Article1804,0,2808
Article1805,0,2106
Article1806,0,413
Article1807,0,1186
Article1808,0,1964
Article1809,0,202
Article1810,0,1002
Article1811,0,984
Article1812,0,1358
Article1813,0,2933
Article1814,0,1162
Article1815,0,16
Article1816,0,250
Article1817,0,1106
Article1818,0,108
Article1819,0,1593
Article1820,0,830
Article1821,0,2313
Article1822,0,2295
Article1823,0,688
Article1824,0,2096
Article1825,0,779
Article1826,0,1387
Article1827,0,2360
Article1828,0,1080
Article1829,0,1525
Article1830,0,1173
Article1831,0,2620
Article1832,0,1373
Article1833,0,2085
Article1834,0,1265
Article1835,0,1087
Article1836,0,1662
Article1837,0,2274
Article1838,0,829
Article1839,0,2852
Article1840,0,1972
Article1841,0,1749
Article1842,0,471
Article1843,0,2256
Article1844,0,2248
Article1845,0,567
Article1846,0,2816
Article1847,1,1984
Article1848,0,133
Article1849,0,2222
Article1850,0,861
Article1851,0,2697
Article1852,0,1131
Article1853,0,1285
Article1854,0,1487
Article1855,1,1218
Article1856,1,1267
Article1857,0,1986
Article1858,0,2613
Article1859,0,2811
Article1860,1,1784
Article1861,1,50
Article1862,0,1866
Article1863,0,1416
Article1864,0,345
Article1865,0,1281
Article1866,0,2932
Article1867,0,1775
Article1868,0,949
Article1869,0,1005
Article1870,1,691
Article1871,1,931
Article1872,0,2530
Article1873,0,1577
Article1874,0,2551
Article1875,0,1349
Article1876,0,1661
Article1877,0,2173
Article1878,0,2975
Article1879,0,15
Article1880,0,1714
Article1881,0,2521
Article1882,0,982
Article1883,0,2681
Article1884,0,699
Article1885,0,1678
Article1886,0,1366
Article1887,0,922
Article1888,0,1577
Article1889,0,2912
Article1890,0,163
Article1891,0,326
Article1892,0,1510
Article1893,0,886
Article1894,0,1940
Article1895,0,2453
Article1896,1,1427
Article1897,1,2303
Article1898,0,32
Article1899,0,333
Article1900,0,2181
Article1901,0,596
Article1902,1,1184
Article1903,0,1281
Article1904,0,1742
Article1905,0,978
Article1906,0,189
Article1907,0,2566
Article1908,0,1182
Article1909,0,2924
Article1910,0,170
Article1911,0,1772
Article1912,0,264
Article1913,0,1560
Article1914,0,1990
Article1915,0,1227
Article1916,0,608
Article1917,0,1723
Article1918,0,69
Article1919,0,2030
Article1920,0,626
Article1921,0,781
Article1922,0,2391
Article1923,0,1057
Article1924,0,444
Article1925,0,2398
Article1926,0,496
Article1927,0,2895
Article1928,0,381
Article1929,0,2582
Article1930,1,2397
Article1931,0,1130
Article1932,0,1998
Article1933,0,483
Article1934,0,181
Article1935,1,2137
Article1936,0,70
Article1937,0,1121
Article1938,0,2252
Article1939,0,1875
Article1940,0,738
Article1941,0,1869
Article1942,0,957
Article1943,0,2926
Article1944,0,2664
Article1945,0,1881
Article1946,0,2886
Article1947,1,2205
Article1948,0,112
Article1949,0,1373
Article1950,0,683
Article1951,0,374
Article1952,1,1422
Article1953,0,596
Article1954,0,79
Article1955,0,1208
Article1956,0,2719
Article1957,1,756
Article1958,0,916
Article1959,0,1455
Article1960,0,555
Article1961,0,2192
Article1962,0,643
Article1963,0,1639
Article1964,0,384
Article1965,0,2692
Article1966,0,1767
Article1967,1,1814
Article1968,1,2269
Article1969,1,1447
Article1970,0,1324
Article1971,0,1905
Article1972,0,429
Article1973,0,1731
Article1974,0,2055
Article1975,0,316
Article1976,0,946
Article1977,0,1732
Article1978,0,938
Article1979,0,596
Article1980,0,2841
Article1981,0,722
Article1982,0,1234
Article1983,0,232
Article1984,0,953
Article1985,0,2940
Article1986,0,2726
Article1987,0,998
Article1988,0,177
Article1989,0,652
Article1990,1,1010
Article1991,0,1496
Article1992,0,1977
Article1993,0,1279
Article1994,0,1783
Article1995,0,1894
Article1996,0,245
Article1997,0,445
Article1998,0,2653
Article1999,0,1746
Article2000,0,1031
Article2001,1,1531
Article2002,0,1139
Article2003,0,1187
Article2004,0,1492
Article2005,1,362
Article2006,0,1592
Article2007,1,64
Article2008,0,1217
Article2009,0,2285
Article2010,0,346
Article2011,0,1796
Article2012,0,697
Article2013,1,1089
Article2014,0,1778
Article2015,0,2012
Article2016,0,2974
Article2017,0,1256
Article2018,0,205
Article2019,0,2644
Article2020,0,2646
Article2021,0,2408
Article2022,0,396
Article2023,0,1062
Article2024,0,115
Article2025,0,480
Article2026,0,1298
Article2027,0,1394
Article2028,0,2344
Article2029,0,2016
Article2030,0,1140
Article2031,1,1853
Article2032,0,169
Article2033,0,2642
Article2034,0,343
Article2035,0,627
Article2036,0,2738
Article2037,0,586
Article2038,0,1402
Article2039,0,2439
Article2040,0,1084
Article2041,0,85
Article2042,0,2479
Article2043,1,342
Article2044,0,502
Article2045,0,2404
Article2046,0,586
Article2047,0,2663
Article2048,0,1299
Article2049,0,795
Article2050,0,2801
Article2051,1,2715
Article2052,0,1223
Article2053,0,2548
Article2054,0,105
Article2055,0,700
Article2056,0,2192
Article2057,0,1695
Article2058,0,2906
Article2059,0,2348
Article2060,0,1094
Article2061,0,2709
Article2062,0,2791
Article2063,0,1106
Article2064,0,864
Article2065,0,410
Article2066,0,2918
Article2067,1,1886
Article2068,0,2251
Article2069,0,1075
Article2070,0,835
Article2071,0,963
Article2072,0,954
Article2073,1,1247
Article2074,0,777
Article2075,0,528
Article2076,0,68
Article2077,0,2590
Article2078,0,1299
Article2079,1,1415
Article2080,0,2111
Article2081,0,856
Article2082,0,1356
Article2083,0,1896
Article2084,0,245
Article2085,1,2994
Article2086,0,349
Article2087,0,157
Article2088,1,83
Article2089,0,1085
Article2090,0,1568
Article2091,0,1192
Article2092,0,2556
Article2093,0,71
Article2094,0,755
Article2095,0,1757
Article2096,0,2057
Article2097,0,1484
Article2098,0,1173
Article2099,1,2019
Article2100,0,1575
Article2101,0,2480
Article2102,0,510
Article2103,1,589
Article2104,0,1361
Article2105,0,2334
Article2106,0,2145
Article2107,0,2159
Article2108,0,2341
Article2109,0,2646
Article2110,0,811
Article2111,0,835
Article2112,0,274
Article2113,0,408
Article2114,0,619
Article2115,0,1808
Article2116,0,413
Article2117,0,1393
Article2118,0,845
Article2119,0,1483
Article2120,1,54
Article2121,0,2323
Article2122,0,1230
Article2123,0,1026
Article2124,0,583
Article2125,0,1973
Article2126,0,2900
Article2127,1,2918
Article2128,0,186
Article2129,1,1085
Article2130,1,2255
Article2131,0,796
Article2132,0,750
Article2133,0,1075
Article2134,0,2337
Article2135,0,923
Article2136,0,1027
Article2137,0,2613
Article2138,0,2724
Article2139,0,1704
Article2140,0,1926
Article2141,0,1849
Article2142,0,1839
Article2143,0,1024
Article2144,0,1662
Article2145,0,1125
Article2146,0,587
Article2147,0,2176
Article2148,1,2967
Article2149,0,1142
Article2150,1,1668
Article2151,1,2150
Article2152,0,2387
Article2153,0,1166
Article2154,0,1365
Article2155,0,2259
Article2156,0,2313
Article2157,0,2705
Article2158,0,1626
Article2159,0,1185
Article2160,0,2794
Article2161,0,2817
Article2162,0,1845
Article2163,1,1131
Article2164,0,222
Article2165,0,2970
Article2166,0,2590
Article2167,0,1052
Article2168,0,574
Article2169,0,162
Article2170,0,2153
Article2171,0,2398
Article2172,0,2438
Article2173,0,1675
Article2174,0,1172
Article2175,0,250
Article2176,0,2078
Article2177,0,121
Article2178,0,1267
Article2179,0,915
Article2180,0,1172
Article2181,0,1990
Article2182,0,104
Article2183,0,553
Article2184,1,1768
Article2185,1,2870
Article2186,0,1227
Article2187,0,582
Article2188,0,2833
Article2189,0,1958
Article2190,0,1076
Article2191,1,1457
Article2192,0,2519
Article2193,0,1754
Article2194,0,181
Article2195,0,1036
Article2196,0,2259
Article2197,0,202
Article2198,0,2
Article2199,0,2049
Article2200,0,2309
Article2201,0,719
Article2202,1,1022
Article2203,0,2894
Article2204,0,2077
Article2205,0,2738
Article2206,0,2215
Article2207,0,1347
Article2208,0,1132
Article2209,0,2262
Article2210,0,562
Article2211,0,2064
Article2212,0,1790
Article2213,0,2841
Article2214,0,1170
Article2215,0,1014
Article2216,0,1403
Article2217,0,531
Article2218,0,2170
Article2219,0,937
Article2220,0,2804
Article2221,0,1978
Article2222,0,2580
Article2223,0,2095
Article2224,0,156
Article2225,0,2107
Article2226,0,908
Article2227,0,2121
Article2228,0,1694
Article2229,0,402
Article2230,0,2404
Article2231,0,2652
Article2232,0,1513
Article2233,0,604
Article2234,0,751
Article2235,0,1536
Article2236,0,672
Article2237,0,1
Article2238,0,1396
Article2239,0,2485
Article2240,0,1627
Article2241,0,1925
Article2242,0,1619
Article2243,0,1524
Article2244,0,2418
Article2245,0,2493
Article2246,0,863
Article2247,0,2795
Article2248,0,2507
Article2249,0,1294
Article2250,0,1256
Article2251,0,1569
Article2252,0,1197
Article2253,0,1369
Article2254,0,308
Article2255,0,1844
Article2256,0,443
Article2257,0,1290
Article2258,0,2449
Article2259,1,1284
Article2260,0,1925
Article2261,0,1957
Article2262,0,2893
Article2263,1,490
Article2264,1,1194
Article2265,0,2155
Article2266,0,118
Article2267,0,1735
Article2268,0,692
Article2269,0,2734
Article2270,0,1147
Article2271,0,1159
Article2272,0,739
Article2273,0,2840
Article2274,0,1572
Article2275,1,1029
Article2276,0,1690
Article2277,0,612
Article2278,0,2829
Article2279,0,1048
Article2280,0,1963
Article2281,0,161
Article2282,0,2800
Article2283,0,1794
Article2284,0,1828
Article2285,0,1924
Article2286,1,1178
Article2287,0,2270
Article2288,0,306
Article2289,1,2537
Article2290,0,2242
Article2291,0,2085
Article2292,0,2408
Article2293,1,1806
Article2294,0,2760
Article2295,0,835
Article2296,1,274
Article2297,0,2102
Article2298,0,2512
Article2299,0,1396
Article2300,0,1091
Article2301,0,1389
Article2302,0,748
Article2303,0,62
Article2304,0,1381
Article2305,0,1447
Article2306,0,2825
Article2307,0,2993
Article2308,0,1457
Article2309,0,2190
Article2310,0,2104
Article2311,0,650
Article2312,0,2543
Article2313,0,758
Article2314,1,1351
Article2315,0,100
Article2316,0,1644
Article2317,0,1655
Article2318,0,1269
Article2319,0,1033
Article2320,0,1412
Article2321,0,1652
Article2322,0,6
Article2323,0,1752
Article2324,0,2342
Article2325,0,570
Article2326,0,2636
Article2327,0,628
Article2328,0,2201
Article2329,0,2872
Article2330,0,629
Article2331,0,277
Article2332,0,1141
Article2333,0,295
Article2334,0,747
Article2335,1,2849
Article2336,0,2093
Article2337,1,2233
Article2338,0,1825
Article2339,0,2717
Article2340,0,1203
Article2341,0,328
Article2342,0,1938
Article2343,0,2127
Article2344,0,2643
Article2345,0,2438
Article2346,0,68
Article2347,0,806
Article2348,0,1934
Article2349,0,2267
Article2350,0,72
Article2351,0,41
Article2352,0,2666
Article2353,0,355
Article2354,0,2923
Article2355,0,306
Article2356,0,824
Article2357,0,1359
Article2358,0,1137
Article2359,0,2103
Article2360,0,2024
Article2361,0,768
Article2362,0,1504
Article2363,0,420
Article2364,0,1445
Article2365,0,1807
Article2366,0,1311
Article2367,0,2744
Article2368,0,1435
Article2369,0,1369
Article2370,0,353
Article2371,0,624
Article2372,0,316
Article2373,0,1511
Article2374,0,47
Article2375,0,2034
Article2376,0,1590
Article2377,0,2214
Article2378,0,1289
Article2379,0,2686
Article2380,0,2565
Article2381,0,2328
Article2382,1,1495
Article2383,0,2609
Article2384,0,2977
Article2385,0,1635
Article2386,0,999
Article2387,0,467
Article2388,0,1733
Article2389,0,2774
Article2390,0,12
Article2391,0,2797
Article2392,0,600
Article2393,1,1304
Article2394,0,1234
Article2395,0,1714
Article2396,0,2654
Article2397,0,2537
Article2398,0,812
Article2399,1,940
Article2400,0,1671
Article2401,0,2892
Article2402,0,2178
Article2403,1,212
Article2404,0,2473
Article2405,0,2514
Article2406,0,2903
Article2407,1,454
Article2408,0,2371
Article2409,0,2845
Article2410,0,291
Article2411,0,246
Article2412,0,1706
Article2413,0,1754
Article2414,0,1193
Article2415,0,2021
Article2416,0,2376
Article2417,0,2312
Article2418,0,2532
Article2419,0,883
Article2420,0,2842
Article2421,0,478
Article2422,0,57
Article2423,1,1280
Article2424,0,2145
Article2425,1,324
Article2426,0,2351
Article2427,0,2240
Article2428,0,2346
Article2429,0,298
Article2430,0,1643
Article2431,0,160
Article2432,1,2035
Article2433,1,606
Article2434,0,2636
Article2435,1,535
Article2436,1,1559
Article2437,0,484
Article2438,0,129
Article2439,0,235
Article2440,0,3000
Article2441,0,1688
Article2442,0,656
Article2443,0,2676
Article2444,0,1548
Article2445,0,179
Article2446,0,96
Article2447,0,827
Article2448,0,2633
Article2449,0,2356
Article2450,1,986
Article2451,1,2665
Article2452,0,453
Article2453,0,438
Article2454,0,2930
Article2455,0,930
Article2456,0,1432
Article2457,0,2028
Article2458,0,2092
Article2459,0,2493
Article2460,0,2031
Article2461,0,967
Article2462,0,167
Article2463,0,1956
Article2464,0,376
Article2465,0,1903
Article2466,0,518
Article2467,0,2754
Article2468,0,2124
Article2469,0,2403
Article2470,1,804
Article2471,0,1353
Article2472,0,2662
Article2473,0,413
Article2474,0,2806
Article2475,0,283
Article2476,1,491
Article2477,1,920
Article2478,0,1056
Article2479,0,1603
Article2480,0,1059
Article2481,0,2276
Article2482,0,2761
Article2483,1,2089
Article2484,0,1122
Article2485,0,2936
Article2486,0,1889
Article2487,1,1329
Article2488,0,2843
Article2489,0,916
Article2490,0,1139
Article2491,0,1917
Article2492,0,181
Article2493,0,1006
Article2494,1,1936
Article2495,0,746
Article2496,0,703
Article2497,0,1697
Article2498,1,1448
Article2499,0,955
Article2500,0,1763
Article2501,0,1647
Article2502,0,204
Article2503,0,648
Article2504,0,1383
Article2505,0,908
Article2506,0,2427
Article2507,0,2142
Article2508,1,741
Article2509,0,1415
Article2510,1,1163
Article2511,0,968
Article2512,0,2519
Article2513,0,1533
Article2514,0,1696
Article2515,0,1733
Article2516,0,202
Article2517,0,764
Article2518,0,2778
Article2519,0,1411
Article2520,0,2423
Article2521,0,2358
Article2522,0,815
Article2523,0,704
Article2524,0,2798
Article2525,0,2319
Article2526,0,2333
Article2527,0,840
Article2528,0,2577
Article2529,0,1473
Article2530,0,2770
Article2531,0,1678
Article2532,0,2267
Article2533,0,2813
Article2534,1,1769
Article2535,0,1413
Article2536,0,494
Article2537,0,1796
Article2538,0,2157
Article2539,1,2478
Article2540,1,2137
Article2541,0,2365
Article2542,0,2599
Article2543,1,1058
Article2544,0,1067
Article2545,1,1705
Article2546,0,387
Article2547,0,2773
Article2548,0,1225
Article2549,0,1587
Article2550,1,1460
Article2551,0,538
Article2552,0,1313
Article2553,0,109
Article2554,0,1053
Article2555,0,2182
Article2556,0,107
Article2557,0,1140
Article2558,0,2411
Article2559,0,2259
Article2560,1,1803
Article2561,1,1265
Article2562,0,186
Article2563,0,323
Article2564,0,1526
Article2565,0,1897
Article2566,0,2865
Article2567,0,1601
Article2568,0,446
Article2569,0,1982
Article2570,0,1469
Article2571,1,2996
Article2572,0,2524
Article2573,1,145
Article2574,0,2097
Article2575,0,365
Article2576,0,356
Article2577,0,279
Article2578,0,2229
Article2579,0,200
Article2580,0,1489
Article2581,0,1790
Article2582,0,1227
Article2583,0,1826
Article2584,0,1443
Article2585,0,210
Article2586,0,2004
Article2587,0,188
Article2588,0,995
Article2589,0,1887
Article2590,0,718
Article2591,0,2917
Article2592,0,1717
Article2593,0,1157
Article2594,0,361
Article2595,0,1793
Article2596,0,267
Article2597,0,604
Article2598,0,2589
Article2599,0,1490
Article2600,1,587
Article2601,0,2156
Article2602,0,917
Article2603,0,1952
Article2604,0,2563
Article2605,0,1841
Article2606,0,516
Article2607,1,2626
Article2608,0,2278
Article2609,0,1666
Article2610,0,703
Article2611,0,2496
Article2612,0,2665
Article2613,0,1591
Article2614,0,1043
Article2615,0,883
Article2616,0,2084
Article2617,0,968
Article2618,0,2816
Article2619,0,686
Article2620,0,2496
Article2621,0,1607
Article2622,0,39
Article2623,0,2877
Article2624,0,1231
Article2625,1,2819
Article2626,0,1257
Article2627,0,1927
Article2628,0,422
Article2629,1,485
Article2630,0,1456
Article2631,0,2177
Article2632,0,2931
Article2633,0,1693
Article2634,0,1298
Article2635,0,527
Article2636,0,2864
Article2637,0,1787
Article2638,0,2345
Article2639,0,688
Article2640,1,398
Article2641,1,1249
Article2642,1,1222
Article2643,0,2152
Article2644,1,2113
Article2645,1,1243
Article2646,0,2732
Article2647,0,2145
Article2648,0,2422
Article2649,0,1371
Article2650,0,1618
Article2651,0,1038
Article2652,0,2739
Article2653,0,2173
Article2654,1,523
Article2655,0,2733
Article2656,0,601
Article2657,0,1301
Article2658,0,1994
Article2659,0,2375
Article2660,0,1533
Article2661,0,654
Article2662,0,827
Article2663,0,709
Article2664,0,2641
Article2665,0,2607
Article2666,0,754
Article2667,0,2231
Article2668,0,2277
Article2669,0,2808
Article2670,0,1920
Article2671,0,2335
Article2672,0,1234
Article2673,0,608
Article2674,0,2293
Article2675,0,2535
Article2676,0,1996
Article2677,1,347
Article2678,0,2664
Article2679,0,2415
Article2680,0,2197
Article2681,0,1392
Article2682,0,2778
Article2683,0,1744
Article2684,0,150
Article2685,0,1589
Article2686,1,1127
Article2687,0,2018
Article2688,0,2218
Article2689,0,1582
Article2690,0,1716
Article2691,0,1891
Article2692,1,1009
Article2693,0,2341
Article2694,0,682
Article2695,0,1551
Article2696,0,405
Article2697,0,1648
Article2698,1,2369
Article2699,0,2044
Article2700,0,133
Article2701,0,5
Article2702,0,202
Article2703,0,1635
Article2704,0,2797
Article2705,0,1896
Article2706,0,2062
Article2707,0,2978
Article2708,0,1810
Article2709,0,877
Article2710,0,2474
Article2711,0,86
Article2712,0,1530
Article2713,0,919
Article2714,0,2349
Article2715,0,412
Article2716,0,52
Article2717,0,1886
Article2718,0,1576
Article2719,0,284
Article2720,0,1475
Article2721,1,2298
Article2722,0,116
Article2723,0,619
Article2724,0,732
Article2725,0,2984
Article2726,0,2260
Article2727,0,1401
Article2728,0,1107
Article2729,0,551
Article2730,0,226
Article2731,0,1219
Article2732,0,1417
Article2733,0,725
Article2734,0,2808
Article2735,1,2013
Article2736,0,1979
Article2737,0,2737
Article2738,0,1547
Article2739,1,2108
Article2740,0,2070
Article2741,1,255
Article2742,1,1064
Article2743,1,1392
Article2744,0,1074
Article2745,0,2190
Article2746,0,559
Article2747,0,1833
Article2748,0,1080
Article2749,0,2224
Article2750,0,1983
Article2751,0,1726
Article2752,0,2139
Article2753,1,2974
Article2754,0,2417
Article2755,0,1759
Article2756,0,2361
Article2757,0,1323
Article2758,1,1242
Article2759,0,1840
Article2760,0,2190
Article2761,0,1640
Article2762,0,1972
Article2763,0,585
Article2764,0,1804
Article2765,0,581
Article2766,0,1336
Article2767,0,56
Article2768,0,2179
Article2769,1,368
Article2770,0,2434
Article2771,0,2851
Article2772,0,1836
Article2773,0,1562
Article2774,0,2916
Article2775,0,233
Article2776,1,2273
Article2777,0,952
Article2778,1,1339
Article2779,0,1854
Article2780,0,89
Article2781,0,1930
Article2782,0,2611
Article2783,0,1127
Article2784,0,1604
Article2785,0,661
Article2786,0,815
Article2787,0,1857
Article2788,0,1472
Article2789,0,1090
Article2790,0,1298
Article2791,0,2549
Article2792,0,1415
Article2793,0,1904
Article2794,1,2894
Article2795,0,407
Article2796,0,2305
Article2797,0,2301
Article2798,0,871
Article2799,0,1704
Article2800,0,1969
Article2801,0,2793
Article2802,0,782
Article2803,0,1071
Article2804,0,1100
Article2805,0,2954
Article2806,0,1868
Article2807,0,544
Article2808,1,1809
Article2809,0,796
Article2810,0,673
Article2811,0,1535
Article2812,0,482
Article2813,0,13
Article2814,1,2827
Article2815,0,2528
Article2816,0,2143
Article2817,1,2599
Article2818,0,1493
Article2819,0,97
Article2820,0,279
Article2821,0,2062
Article2822,0,624
Article2823,0,109
Article2824,0,1972
Article2825,0,2376
Article2826,0,2701
Article2827,0,1297
Article2828,0,1265
Article2829,0,927
Article2830,0,165
Article2831,0,2873
Article2832,0,2627
Article2833,0,1690
Article2834,0,1043
Article2835,1,1788
Article2836,0,1169
Article2837,0,2830
Article2838,1,2269
Article2839,0,331
Article2840,0,743
Article2841,0,2254
Article2842,1,911
Article2843,0,2696
Article2844,0,750
Article2845,0,385
Article2846,0,143
Article2847,0,2868
Article2848,0,245
Article2849,0,401
Article2850,0,1176
Article2851,0,2395
Article2852,0,470
Article2853,0,1684
Article2854,0,549
Article2855,0,87
Article2856,0,2308
Article2857,0,2105
Article2858,1,894
Article2859,0,185
Article2860,1,1438
Article2861,0,1689
Article2862,0,2560
Article2863,0,207
Article2864,0,1325
Article2865,1,1126
Article2866,0,964
Article2867,0,425
Article2868,1,133
Article2869,0,1983
Article2870,0,1958
Article2871,0,1975
Article2872,0,840
Article2873,0,2703
Article2874,0,419
Article2875,0,1641
Article2876,0,91
Article2877,1,1876
Article2878,0,262
Article2879,0,2276
Article2880,1,612
Article2881,0,1413
Article2882,0,123
Article2883,0,480
Article2884,0,2279
Article2885,0,381
Article2886,0,1585
Article2887,0,1077
Article2888,0,1831
Article2889,1,2644
Article2890,0,2256
Article2891,0,1075
Article2892,0,870
Article2893,0,648
Article2894,0,381
Article2895,0,1415
Article2896,1,1839
Article2897,0,638
Article2898,0,1945
Article2899,1,2274
Article2900,0,2743
Article2901,0,2856
Article2902,0,1705
Article2903,0,2146
Article2904,0,49
Article2905,0,660
Article2906,0,1265
Article2907,0,304
Article2908,0,460
Article2909,0,9
Article2910,0,1512
Article2911,0,1188
Article2912,0,1632
Article2913,0,2067
Article2914,0,356
Article2915,0,23
Article2916,0,1561
Article2917,0,741
Article2918,1,1856
Article2919,1,2742
Article2920,0,2260
Article2921,0,208
Article2922,0,2337
Article2923,0,403
Article2924,0,429
Article2925,0,1483
Article2926,0,1367
Article2927,0,2966
Article2928,0,220
Article2929,0,2942
Article2930,0,2146
Article2931,0,2124
Article2932,0,758
Article2933,0,506
Article2934,0,782
Article2935,1,1225
Article2936,1,550
Article2937,0,1810
Article2938,0,2986
Article2939,0,257
Article2940,0,1962
Article2941,0,646
Article2942,0,162
Article2943,1,2334
Article2944,0,2535
Article2945,0,772
Article2946,0,1154
Article2947,0,127
Article2948,0,1110
Article2949,1,2340
Article2950,0,1348
Article2951,0,1652
Article2952,0,1394
Article2953,0,1057
Article2954,0,1435
Article2955,0,275
Article2956,0,2402
Article2957,0,1624
Article2958,0,2094
Article2959,0,1923
Article2960,0,349
Article2961,0,2920
Article2962,0,3
Article2963,0,1198
Article2964,0,487
Article2965,0,2666
Article2966,0,379
Article2967,0,2338
Article2968,1,2420
Article2969,0,2287
Article2970,0,1252
Article2971,0,1023
Article2972,0,2642
Article2973,0,1303
Article2974,0,874
Article2975,0,1140
Article2976,0,197
Article2977,0,240
Article2978,0,2889
Article2979,0,2075
Article2980,0,2879
Article2981,0,1576
Article2982,0,23
Article2983,0,641
Article2984,1,1292
Article2985,0,2275
Article2986,0,718
Article2987,0,2822
Article2988,0,208
Article2989,0,2795
Article2990,0,2487
Article2991,0,602
Article2992,0,1127
Article2993,0,618
Article2994,0,1068
Article2995,0,1753
Article2996,0,2781
Article2997,0,993
Article2998,0,475
